1.50E+11,11165,0,0,0,-0.26221,-0.0072733,-0.073354,0.96219
1.50E+11,11166,0,0,0,-0.26185,-0.0078182,-0.073637,0.96226
1.50E+11,11167,0,0,0,-0.26131,-0.007654,-0.073531,0.96242
1.50E+11,11168,0,0,0,-0.26118,-0.0081317,-0.073346,0.96247
1.50E+11,11169,0,0,0,-0.26086,-0.0081021,-0.072825,0.96259
1.50E+11,11170,0,0,0,-0.26136,-0.0083284,-0.072721,0.96246
1.50E+11,11171,0,0,0,-0.26055,-0.014082,-0.073338,0.96257
1.50E+11,11172,0,0,0,-0.2646,-0.014415,-0.074173,0.96139
1.50E+11,11173,0,0,0,-0.26345,-0.0077166,-0.072922,0.96188
1.50E+11,11174,0,0,0,-0.2636,-0.0071415,-0.073109,0.96183
1.50E+11,11175,0,0,0,-0.26423,-0.0063629,-0.073441,0.96164
1.50E+11,11176,0,0,0,-0.26447,-0.0061058,-0.073649,0.96156
1.50E+11,11177,0,0,0,-0.26442,-0.005797,-0.073877,0.96156
1.50E+11,11178,0,0,0,-0.26433,-0.0055286,-0.074,0.96157
1.50E+11,11179,0,0,0,-0.26421,-0.0051324,-0.073842,0.96162
1.50E+11,11180,0,0,0,-0.26414,-0.0049443,-0.073618,0.96166
1.50E+11,11181,0,0,0,-0.264,-0.0052258,-0.073444,0.96171
1.50E+11,11182,0,0,0,-0.26408,-0.0055644,-0.073133,0.96171
1.50E+11,11183,0,0,0,-0.26429,-0.0059196,-0.07308,0.96165
1.50E+11,11184,0,0,0,-0.26471,-0.0061759,-0.072968,0.96154
1.50E+11,11185,0,0,0,-0.26469,-0.006141,-0.073047,0.96154
1.50E+11,11186,0,0,0,-0.26471,-0.0064004,-0.073398,0.96151
1.50E+11,11187,0,0,0,-0.26458,-0.0061927,-0.073484,0.96154
1.50E+11,11188,0,0,0,-0.26428,-0.0060823,-0.073503,0.96162
1.50E+11,11189,0,0,0,-0.26425,-0.0063467,-0.073559,0.96162
1.50E+11,11190,0,0,0,-0.2641,-0.0061981,-0.073457,0.96167
1.50E+11,11191,0,0,0,-0.26398,-0.0069877,-0.074036,0.96166
1.50E+11,11192,0,0,0,-0.26368,-0.0075283,-0.074346,0.96171
1.50E+11,11193,0,0,0,-0.26357,-0.0076562,-0.074389,0.96174
1.50E+11,11194,0,0,0,-0.26394,-0.0072294,-0.074114,0.96166
1.50E+11,11195,0,0,0,-0.26449,-0.0070105,-0.073867,0.96153
1.50E+11,11196,0,0,0,-0.26508,-0.00667,-0.073515,0.9614
1.50E+11,11197,0,0,0,-0.26544,-0.0060715,-0.073226,0.96132
1.50E+11,11198,0,0,0,-0.26528,-0.0054415,-0.072882,0.9614
1.50E+11,11199,0,0,0,-0.26469,-0.0059232,-0.073239,0.96153
1.50E+11,11200,0,0,0,-0.26435,-0.0060828,-0.073467,0.9616
1.50E+11,11201,0,0,0,-0.26437,-0.0065222,-0.073344,0.96161
1.50E+11,11202,0,0,0,-0.26476,-0.0069556,-0.073163,0.96151
1.50E+11,11203,0,0,0,-0.26463,-0.0076547,-0.073079,0.96155
1.50E+11,11204,0,0,0,-0.26483,-0.0084198,-0.07305,0.96149
1.50E+11,11205,0,0,0,-0.26505,-0.0096097,-0.073241,0.9614
1.50E+11,11206,0,0,0,-0.26631,-0.011956,-0.073437,0.96101
1.50E+11,11207,0,0,0,-0.2657,-0.0088502,-0.072463,0.96129
1.50E+11,11208,0,0,0,-0.25828,-0.010521,-0.072473,0.96329
1.50E+11,11209,0,0,0,-0.26369,-0.011436,-0.073128,0.96176
1.50E+11,11210,0,0,0,-0.26272,-0.011448,-0.072632,0.96207
1.50E+11,11211,0,0,0,-0.26115,-0.0004121,-0.06826,0.96288
1.50E+11,11212,0,0,0,-0.26072,-0.00034955,-0.067654,0.96304
1.50E+11,11213,0,0,0,-0.2611,-2.47E-05,-0.067211,0.96297
1.50E+11,11214,0,0,0,-0.26114,6.96E-05,-0.066377,0.96301
1.50E+11,11215,0,0,0,-0.26364,-0.00087044,-0.065059,0.96242
1.50E+11,11216,0,0,0,-0.26235,-0.0015882,-0.063885,0.96286
1.50E+11,11217,0,0,0,-0.26317,-0.001667,-0.063659,0.96265
1.50E+11,11218,0,0,0,-0.26472,-0.00085843,-0.064088,0.96219
1.50E+11,11219,0,0,0,-0.26469,-0.00053177,-0.06386,0.96222
1.50E+11,11220,0,0,0,-0.26525,-0.00052225,-0.063872,0.96206
1.50E+11,11221,0,0,0,-0.2656,-0.00028147,-0.063871,0.96197
1.50E+11,11222,0,0,0,-0.26602,-0.00039551,-0.063885,0.96185
1.50E+11,11223,0,0,0,-0.266,-0.00098542,-0.063538,0.96188
1.50E+11,11224,0,0,0,-0.26734,-0.0012974,-0.06389,0.96148
1.50E+11,11225,0,0,0,-0.26781,-0.001467,-0.064056,0.96134
1.50E+11,11226,0,0,0,-0.26784,-0.00086143,-0.064249,0.96132
1.50E+11,11227,0,0,0,-0.26693,-0.00066789,-0.063959,0.96159
1.50E+11,11228,0,0,0,-0.26695,-0.0002904,-0.064202,0.96157
1.50E+11,11229,0,0,0,-0.26695,0.00027223,-0.064387,0.96156
1.50E+11,11230,0,0,0,-0.25971,-0.0078052,-0.068129,0.96325
1.50E+11,11231,0,0,0,-0.25938,-0.0086742,-0.068009,0.96334
1.50E+11,11232,0,0,0,-0.26446,-0.010015,-0.068072,0.96194
1.50E+11,11233,0,0,0,-0.26364,-0.010632,-0.067741,0.96218
1.50E+11,11234,0,0,0,-0.26361,-0.011021,-0.067425,0.96221
1.50E+11,11235,0,0,0,-0.26365,-0.014529,-0.06851,0.96207
1.50E+11,11236,0,0,0,-0.26439,-0.016573,-0.068624,0.96183
1.50E+11,11237,0,0,0,-0.26302,-0.015447,-0.068345,0.96224
1.50E+11,11238,0,0,0,-0.26056,-0.0018227,-0.062597,0.96342
1.50E+11,11239,0,0,0,-0.26091,-0.0018993,-0.062574,0.96333
1.50E+11,11240,0,0,0,-0.26141,-0.00155,-0.062879,0.96318
1.50E+11,11241,0,0,0,-0.26239,-0.0016998,-0.063238,0.96289
1.50E+11,11242,0,0,0,-0.26244,-0.0022443,-0.063256,0.96287
1.50E+11,11243,0,0,0,-0.2624,-0.002866,-0.063382,0.96287
1.50E+11,11244,0,0,0,-0.2623,-0.0033239,-0.06346,0.96289
1.50E+11,11245,0,0,0,-0.26348,-0.0046052,-0.063198,0.96258
1.50E+11,11246,0,0,0,-0.26271,-0.0046941,-0.063047,0.9628
1.50E+11,11247,0,0,0,-0.26276,-0.0046779,-0.063298,0.96277
1.50E+11,11248,0,0,0,-0.2647,-0.0098636,-0.066543,0.96198
1.50E+11,11249,0,0,0,-0.265,-0.010389,-0.067572,0.96182
1.50E+11,11250,0,0,0,-0.26556,-0.0097585,-0.067663,0.96167
1.50E+11,11251,0,0,0,-0.26588,-0.0096884,-0.067741,0.96157
1.50E+11,11252,0,0,0,-0.26562,-0.008742,-0.066851,0.96172
1.50E+11,11253,0,0,0,-0.26612,-0.0080297,-0.06687,0.96158
1.50E+11,11254,0,0,0,-0.26635,-0.007925,-0.066975,0.96151
1.50E+11,11255,0,0,0,-0.26662,-0.0081654,-0.067335,0.96141
1.50E+11,11256,0,0,0,-0.26567,-0.0085686,-0.067212,0.96168
1.50E+11,11257,0,0,0,-0.26588,-0.012441,-0.069911,0.96139
1.50E+11,11258,0,0,0,-0.2641,-0.0011807,-0.065534,0.96226
1.50E+11,11259,0,0,0,-0.26515,-0.0019646,-0.065074,0.96201
1.50E+11,11260,0,0,0,-0.26526,-0.0019077,-0.065192,0.96197
1.50E+11,11261,0,0,0,-0.2645,-0.002371,-0.064914,0.96219
1.50E+11,11262,0,0,0,-0.26444,-0.0023799,-0.064893,0.96221
1.50E+11,11263,0,0,0,-0.26439,-0.0024803,-0.064752,0.96224
1.50E+11,11264,0,0,0,-0.26403,-0.0027788,-0.06453,0.96235
1.50E+11,11265,0,0,0,-0.26437,-0.0028864,-0.064633,0.96225
1.50E+11,11266,0,0,0,-0.26471,-0.0025654,-0.064495,0.96217
1.50E+11,11267,0,0,0,-0.26534,-0.0027733,-0.064709,0.96198
1.50E+11,11268,0,0,0,-0.26655,-0.0087064,-0.067514,0.96141
1.50E+11,11269,0,0,0,-0.2663,-0.0088257,-0.067543,0.96148
1.50E+11,11270,0,0,0,-0.26537,-0.0091971,-0.067169,0.96176
1.50E+11,11271,0,0,0,-0.26542,-0.011439,-0.069312,0.96157
1.50E+11,11272,0,0,0,-0.26347,-0.0013487,-0.065271,0.96245
1.50E+11,11273,0,0,0,-0.26302,-0.00096438,-0.06497,0.9626
1.50E+11,11274,0,0,0,-0.26281,-0.0014284,-0.064672,0.96268
1.50E+11,11275,0,0,0,-0.26314,-0.0014543,-0.064668,0.96259
1.50E+11,11276,0,0,0,-0.26252,-0.0017016,-0.064238,0.96278
1.50E+11,11277,0,0,0,-0.26258,-0.0016459,-0.064249,0.96277
1.50E+11,11278,0,0,0,-0.26268,-0.0016184,-0.064137,0.96275
1.50E+11,11279,0,0,0,-0.26258,-0.001351,-0.064199,0.96277
1.50E+11,11280,0,0,0,-0.26247,-0.001272,-0.064553,0.96278
1.50E+11,11281,0,0,0,-0.26246,-0.0016082,-0.064863,0.96276
1.50E+11,11282,0,0,0,-0.26235,-0.001428,-0.064946,0.96278
1.50E+11,11283,0,0,0,-0.26358,-0.0007646,-0.065576,0.9624
1.50E+11,11284,0,0,0,-0.26283,-0.0008225,-0.065397,0.96262
1.50E+11,11285,0,0,0,-0.26386,-0.00096979,-0.065769,0.96232
1.50E+11,11286,0,0,0,-0.26583,-0.0017602,-0.065693,0.96178
1.50E+11,11287,0,0,0,-0.26578,-0.0023948,-0.065802,0.96178
1.50E+11,11288,0,0,0,-0.26547,-0.0028977,-0.065771,0.96187
1.50E+11,11289,0,0,0,-0.26447,-0.0030509,-0.065712,0.96215
1.50E+11,11290,0,0,0,-0.26339,-0.0027008,-0.065622,0.96245
1.50E+11,11291,0,0,0,-0.26212,-0.0026114,-0.065644,0.9628
1.50E+11,11292,0,0,0,-0.25818,-0.0014792,-0.065646,0.96386
1.50E+11,11293,0,0,0,-0.25797,-0.0012258,-0.065706,0.96391
1.50E+11,11294,0,0,0,-0.25745,-0.00068185,-0.065915,0.96404
1.50E+11,11295,0,0,0,-0.25737,-0.00030621,-0.066174,0.96404
1.50E+11,11296,0,0,0,-0.25717,0.001,-0.066226,0.96409
1.50E+11,11297,0,0,0,-0.25812,0.001911,-0.066287,0.96383
1.50E+11,11298,0,0,0,-0.25856,0.0021876,-0.066314,0.96371
1.50E+11,11299,0,0,0,-0.25887,0.0025561,-0.066273,0.96363
1.50E+11,11300,0,0,0,-0.25894,0.0019383,-0.065925,0.96364
1.50E+11,11301,0,0,0,-0.25938,0.0018647,-0.065709,0.96353
1.50E+11,11302,0,0,0,-0.25924,0.0017159,-0.065537,0.96358
1.50E+11,11303,0,0,0,-0.25952,0.0012323,-0.065236,0.96353
1.50E+11,11304,0,0,0,-0.25976,0.0012335,-0.065335,0.96346
1.50E+11,11305,0,0,0,-0.25981,0.00081001,-0.0651,0.96346
1.50E+11,11306,0,0,0,-0.26076,0.00059009,-0.065461,0.96318
1.50E+11,11307,0,0,0,-0.26032,3.13E-05,-0.065112,0.96332
1.50E+11,11308,0,0,0,-0.26036,0.00032351,-0.065291,0.9633
1.50E+11,11309,0,0,0,-0.25973,-7.66E-06,-0.065052,0.96349
1.50E+11,11310,0,0,0,-0.25939,-0.00035986,-0.064667,0.96361
1.50E+11,11311,0,0,0,-0.25909,-0.00034906,-0.064596,0.96369
1.50E+11,11312,0,0,0,-0.25809,-0.00066597,-0.064193,0.96399
1.50E+11,11313,0,0,0,-0.25748,-0.00074931,-0.063879,0.96417
1.50E+11,11314,0,0,0,-0.25696,-0.0013297,-0.063475,0.96433
1.50E+11,11315,0,0,0,-0.25647,-0.0014048,-0.063272,0.96448
1.50E+11,11316,0,0,0,-0.25649,-0.0012485,-0.063213,0.96448
1.50E+11,11317,0,0,0,-0.25625,-0.0011726,-0.062696,0.96457
1.50E+11,11318,0,0,0,-0.25684,-0.0012238,-0.062673,0.96442
1.50E+11,11319,0,0,0,-0.25663,-0.0015577,-0.06236,0.9645
1.50E+11,11320,0,0,0,-0.25676,-0.0018896,-0.06185,0.96449
1.50E+11,11321,0,0,0,-0.25711,-0.0019118,-0.061879,0.9644
1.50E+11,11322,0,0,0,-0.25704,-0.002479,-0.061392,0.96445
1.50E+11,11323,0,0,0,-0.26072,-0.0040078,-0.06158,0.96344
1.50E+11,11324,0,0,0,-0.26035,-0.010366,-0.063345,0.96338
1.50E+11,11325,0,0,0,-0.26135,-0.004227,-0.0611,0.9633
1.50E+11,11326,0,0,0,-0.25772,-0.0037081,-0.059997,0.96435
1.50E+11,11327,0,0,0,-0.25745,-0.0036897,-0.059613,0.96445
1.50E+11,11328,0,0,0,-0.25801,-0.0043241,-0.059825,0.96428
1.50E+11,11329,0,0,0,-0.25804,-0.0050121,-0.059735,0.96427
1.50E+11,11330,0,0,0,-0.2575,-0.005147,-0.059154,0.96445
1.50E+11,11331,0,0,0,-0.25771,-0.0056289,-0.058605,0.96443
1.50E+11,11332,0,0,0,-0.2587,-0.0065316,-0.058402,0.96417
1.50E+11,11333,0,0,0,-0.25966,-0.0068208,-0.058864,0.96388
1.50E+11,11334,0,0,0,-0.26015,-0.0064746,-0.058773,0.96376
1.50E+11,11335,0,0,0,-0.26008,-0.0062551,-0.058404,0.9638
1.50E+11,11336,0,0,0,-0.26076,-0.0066658,-0.05821,0.96362
1.50E+11,11337,0,0,0,-0.25973,-0.0074188,-0.057311,0.96395
1.50E+11,11338,0,0,0,-0.26014,-0.0076731,-0.057234,0.96384
1.50E+11,11339,0,0,0,-0.26029,-0.0082958,-0.056977,0.96381
1.50E+11,11340,0,0,0,-0.25972,-0.0085979,-0.056086,0.96402
1.50E+11,11341,0,0,0,-0.25977,-0.0086983,-0.055719,0.96402
1.50E+11,11342,0,0,0,-0.26041,-0.0088078,-0.055735,0.96385
1.50E+11,11343,0,0,0,-0.26059,-0.0084517,-0.055872,0.9638
1.50E+11,11344,0,0,0,-0.26114,-0.0082355,-0.055854,0.96365
1.50E+11,11345,0,0,0,-0.26069,-0.0084681,-0.055288,0.9638
1.50E+11,11346,0,0,0,-0.26126,-0.0083708,-0.055409,0.96364
1.50E+11,11347,0,0,0,-0.26164,-0.0083797,-0.055223,0.96355
1.50E+11,11348,0,0,0,-0.26205,-0.0086021,-0.055157,0.96344
1.50E+11,11349,0,0,0,-0.26251,-0.0083396,-0.055031,0.96332
1.50E+11,11350,0,0,0,-0.26316,-0.0086065,-0.054911,0.96315
1.50E+11,11351,0,0,0,-0.26359,-0.0088173,-0.05498,0.96303
1.50E+11,11352,0,0,0,-0.26462,-0.0089502,-0.055222,0.96273
1.50E+11,11353,0,0,0,-0.26459,-0.0091023,-0.055175,0.96274
1.50E+11,11354,0,0,0,-0.26984,-0.0089749,-0.056371,0.96121
1.50E+11,11355,0,0,0,-0.26939,-0.0090719,-0.056221,0.96134
1.50E+11,11356,0,0,0,-0.26957,-0.0086801,-0.056381,0.96129
1.50E+11,11357,0,0,0,-0.25608,-0.0153,-0.060455,0.96464
1.50E+11,11358,0,0,0,-0.25521,-0.015386,-0.060567,0.96487
1.50E+11,11359,0,0,0,-0.26512,-0.0085864,-0.056105,0.96254
1.50E+11,11360,0,0,0,-0.26452,-0.0088874,-0.056023,0.96271
1.50E+11,11361,0,0,0,-0.26456,-0.0088103,-0.05608,0.9627
1.50E+11,11362,0,0,0,-0.26411,-0.0093224,-0.055773,0.96283
1.50E+11,11363,0,0,0,-0.26374,-0.0093261,-0.055537,0.96295
1.50E+11,11364,0,0,0,-0.26371,-0.0089096,-0.055527,0.96296
1.50E+11,11365,0,0,0,-0.26364,-0.0088689,-0.055528,0.96298
1.50E+11,11366,0,0,0,-0.26375,-0.0082005,-0.055985,0.96293
1.50E+11,11367,0,0,0,-0.26403,-0.0078507,-0.056179,0.96284
1.50E+11,11368,0,0,0,-0.26416,-0.0077439,-0.056179,0.96281
1.50E+11,11369,0,0,0,-0.26383,-0.0076048,-0.056068,0.96291
1.50E+11,11370,0,0,0,-0.26374,-0.0075365,-0.055908,0.96294
1.50E+11,11371,0,0,0,-0.26415,-0.0080525,-0.055873,0.96283
1.50E+11,11372,0,0,0,-0.26393,-0.0080229,-0.055749,0.9629
1.50E+11,11373,0,0,0,-0.26408,-0.0086273,-0.055526,0.96286
1.50E+11,11374,0,0,0,-0.26414,-0.0089277,-0.055832,0.96283
1.50E+11,11375,0,0,0,-0.26459,-0.0088272,-0.055895,0.9627
1.50E+11,11376,0,0,0,-0.26514,-0.0086559,-0.056212,0.96253
1.50E+11,11377,0,0,0,-0.26486,-0.0086079,-0.056094,0.96262
1.50E+11,11378,0,0,0,-0.26546,-0.008697,-0.056121,0.96245
1.50E+11,11379,0,0,0,-0.26549,-0.008578,-0.055908,0.96245
1.50E+11,11380,0,0,0,-0.2675,-0.0089459,-0.055523,0.96192
1.50E+11,11381,0,0,0,-0.26786,-0.0084359,-0.055735,0.96181
1.50E+11,11382,0,0,0,-0.26803,-0.0079026,-0.055935,0.96175
1.50E+11,11383,0,0,0,-0.26867,-0.0077424,-0.056363,0.96155
1.50E+11,11384,0,0,0,-0.26881,-0.0074543,-0.056415,0.96151
1.50E+11,11385,0,0,0,-0.26911,-0.0073122,-0.05647,0.96143
1.50E+11,11386,0,0,0,-0.26951,-0.0073895,-0.056546,0.96131
1.50E+11,11387,0,0,0,-0.26904,-0.0076786,-0.05623,0.96145
1.50E+11,11388,0,0,0,-0.26936,-0.0077514,-0.056161,0.96137
1.50E+11,11389,0,0,0,-0.26908,-0.0080343,-0.055867,0.96146
1.50E+11,11390,0,0,0,-0.26921,-0.0076974,-0.055719,0.96144
1.50E+11,11391,0,0,0,-0.26937,-0.0074453,-0.055864,0.96139
1.50E+11,11392,0,0,0,-0.2693,-0.0072505,-0.05592,0.9614
1.50E+11,11393,0,0,0,-0.26975,-0.0064801,-0.056266,0.96126
1.50E+11,11394,0,0,0,-0.27002,-0.0058472,-0.056708,0.96117
1.50E+11,11395,0,0,0,-0.27011,-0.0054895,-0.05711,0.96112
1.50E+11,11396,0,0,0,-0.27003,-0.005382,-0.057362,0.96113
1.50E+11,11397,0,0,0,-0.26982,-0.0050064,-0.057874,0.96116
1.50E+11,11398,0,0,0,-0.26789,-0.0042336,-0.058579,0.96166
1.50E+11,11399,0,0,0,-0.26743,-0.0040985,-0.058758,0.96178
1.50E+11,11400,0,0,0,-0.26683,-0.0047093,-0.058823,0.96194
1.50E+11,11401,0,0,0,-0.26652,-0.0048861,-0.059095,0.962
1.50E+11,11402,0,0,0,-0.26592,-0.0047949,-0.059203,0.96216
1.50E+11,11403,0,0,0,-0.2659,-0.0051307,-0.059402,0.96216
1.50E+11,11404,0,0,0,-0.26627,-0.0054758,-0.059545,0.96204
1.50E+11,11405,0,0,0,-0.268,-0.0059785,-0.05958,0.96156
1.50E+11,11406,0,0,0,-0.26763,-0.0061038,-0.059609,0.96166
1.50E+11,11407,0,0,0,-0.26756,-0.005833,-0.059913,0.96166
1.50E+11,11408,0,0,0,-0.26743,-0.0057769,-0.059976,0.96169
1.50E+11,11409,0,0,0,-0.26705,-0.005883,-0.059972,0.9618
1.50E+11,11410,0,0,0,-0.26671,-0.0059537,-0.059988,0.96189
1.50E+11,11411,0,0,0,-0.26655,-0.0059862,-0.060108,0.96193
1.50E+11,11412,0,0,0,-0.26613,-0.0060108,-0.060082,0.96204
1.50E+11,11413,0,0,0,-0.26591,-0.0061088,-0.060064,0.9621
1.50E+11,11414,0,0,0,-0.26482,-0.0064456,-0.059707,0.96243
1.50E+11,11415,0,0,0,-0.26448,-0.0065247,-0.059764,0.96252
1.50E+11,11416,0,0,0,-0.2641,-0.0068393,-0.059711,0.96262
1.50E+11,11417,0,0,0,-0.26357,-0.0066989,-0.0598,0.96276
1.50E+11,11418,0,0,0,-0.26343,-0.0067778,-0.059824,0.9628
1.50E+11,11419,0,0,0,-0.26352,-0.0070212,-0.059769,0.96278
1.50E+11,11420,0,0,0,-0.26419,-0.0069937,-0.05978,0.96259
1.50E+11,11421,0,0,0,-0.26474,-0.0069538,-0.059853,0.96244
1.50E+11,11422,0,0,0,-0.26514,-0.0069695,-0.059914,0.96232
1.50E+11,11423,0,0,0,-0.26522,-0.0069619,-0.059915,0.9623
1.50E+11,11424,0,0,0,-0.2652,-0.0070632,-0.059975,0.9623
1.50E+11,11425,0,0,0,-0.26528,-0.0070258,-0.060109,0.96227
1.50E+11,11426,0,0,0,-0.26488,-0.0070387,-0.060124,0.96238
1.50E+11,11427,0,0,0,-0.26475,-0.0071951,-0.06024,0.96241
1.50E+11,11428,0,0,0,-0.26464,-0.0076613,-0.060383,0.96243
1.50E+11,11429,0,0,0,-0.26442,-0.0082802,-0.060297,0.96249
1.50E+11,11430,0,0,0,-0.26368,-0.0090531,-0.060206,0.96269
1.50E+11,11431,0,0,0,-0.26367,-0.0094802,-0.060397,0.96267
1.50E+11,11432,0,0,0,-0.26348,-0.0097557,-0.06029,0.96273
1.50E+11,11433,0,0,0,-0.26359,-0.0097706,-0.060419,0.96269
1.50E+11,11434,0,0,0,-0.26383,-0.0096703,-0.060655,0.96261
