998,9.98,-1.096773,2.750025,0.929089,-0.480794,-0.216415,-0.786638,0.321251
999,9.99,-1.1027,2.750344,0.928544,-0.480978,-0.216627,-0.78679,0.320462
1000,10,-1.108762,2.750634,0.927788,-0.481955,-0.216869,-0.786523,0.319482
1001,10.01,-1.114863,2.751066,0.927107,-0.48162,-0.217616,-0.786757,0.318902
1002,10.02,-1.121236,2.75146,0.92633,-0.482615,-0.218244,-0.786542,0.317497
1003,10.03,-1.12759,2.751943,0.925558,-0.482904,-0.218755,-0.786369,0.317135
1004,10.04,-1.13418,2.752401,0.924651,-0.484074,-0.21951,-0.785909,0.315968
1005,10.05,-1.140842,2.752923,0.923841,-0.484379,-0.220708,-0.785307,0.31616
1006,10.06,-1.147759,2.753395,0.922902,-0.48785,-0.219175,-0.784506,0.313869
1007,10.07,-1.154455,2.75394,0.922012,-0.488032,-0.221435,-0.783696,0.314027
1008,10.08,-1.161415,2.754474,0.921207,-0.489642,-0.22207,-0.782719,0.313506
1009,10.09,-1.168359,2.754998,0.920481,-0.491432,-0.222056,-0.781962,0.312605
1010,10.1,-1.175468,2.755452,0.91968,-0.49427,-0.22192,-0.780781,0.311175
1011,10.11,-1.182657,2.755818,0.918992,-0.4967,-0.221144,-0.779809,0.310296
1012,10.12,-1.189901,2.756105,0.918141,-0.499315,-0.220999,-0.778866,0.308564
1013,10.13,-1.197482,2.75628,0.917449,-0.501858,-0.220349,-0.777368,0.308681
1014,10.14,-1.205754,2.756289,0.916451,-0.503301,-0.223024,-0.774768,0.310937
1015,10.15,-1.213786,2.756268,0.91578,-0.504473,-0.222647,-0.774152,0.310845
1016,10.16,-1.222018,2.756079,0.914945,-0.505707,-0.222691,-0.773851,0.309555
1017,10.17,-1.23056,2.755843,0.914239,-0.505835,-0.223321,-0.773613,0.309485
1018,10.18,-1.239522,2.755498,0.913374,-0.506342,-0.224862,-0.772439,0.310472
1019,10.19,-1.248534,2.755026,0.912864,-0.506415,-0.225262,-0.772607,0.309643
1020,10.2,-1.25762,2.754449,0.912497,-0.506694,-0.225191,-0.772708,0.308985
1021,10.21,-1.266895,2.753745,0.912407,-0.506781,-0.225034,-0.772979,0.308278
1022,10.22,-1.276286,2.752916,0.912553,-0.506806,-0.224727,-0.772944,0.30855
1023,10.23,-1.285687,2.75195,0.913046,-0.506271,-0.22482,-0.773188,0.30875
1024,10.24,-1.29502,2.750849,0.913902,-0.504683,-0.225087,-0.773545,0.310257
1025,10.25,-1.304161,2.749532,0.914829,-0.50286,-0.226523,-0.774077,0.310844
1026,10.26,-1.31306,2.748051,0.916106,-0.500685,-0.226847,-0.775261,0.311168
1027,10.27,-1.321563,2.746453,0.917597,-0.497874,-0.2266,-0.776923,0.311712
1028,10.28,-1.329732,2.744741,0.919079,-0.494793,-0.227697,-0.778557,0.311742
1029,10.29,-1.337509,2.742955,0.920681,-0.491676,-0.227466,-0.780529,0.31191
1030,10.3,-1.344995,2.741153,0.922228,-0.489275,-0.2275,-0.782408,0.310952
1031,10.31,-1.352193,2.739406,0.923812,-0.486997,-0.227294,-0.783912,0.310892
1032,10.32,-1.359157,2.737812,0.925232,-0.485258,-0.227476,-0.785304,0.309964
1033,10.33,-1.365959,2.736366,0.926552,-0.485103,-0.226648,-0.785995,0.30906
1034,10.34,-1.372518,2.73514,0.927572,-0.484852,-0.226204,-0.786805,0.307715
1035,10.35,-1.379208,2.734065,0.928484,-0.487158,-0.224136,-0.78676,0.305693
1036,10.36,-1.385478,2.733227,0.929223,-0.486149,-0.225327,-0.786815,0.306282
1037,10.37,-1.392011,2.732489,0.929722,-0.487287,-0.223893,-0.786865,0.305397
1038,10.38,-1.398191,2.731821,0.930181,-0.485917,-0.225439,-0.786445,0.307517
1039,10.39,-1.404405,2.731053,0.930389,-0.484834,-0.226921,-0.786025,0.309205
1040,10.4,-1.410671,2.730207,0.930582,-0.487178,-0.226677,-0.785102,0.308043
1041,10.41,-1.416551,2.729307,0.931011,-0.486124,-0.227449,-0.785851,0.307229
1042,10.42,-1.422131,2.728231,0.931464,-0.482561,-0.230549,-0.786862,0.307946
1043,10.43,-1.427714,2.726907,0.932127,-0.480208,-0.230905,-0.788439,0.307322
1044,10.44,-1.433271,2.725317,0.932785,-0.479382,-0.229586,-0.790301,0.304806
1045,10.45,-1.438579,2.723495,0.933532,-0.476555,-0.229613,-0.792658,0.303095
1046,10.46,-1.443747,2.721462,0.934274,-0.473989,-0.229882,-0.794741,0.301456
1047,10.47,-1.448602,2.719308,0.934953,-0.470228,-0.230392,-0.797708,0.299111
1048,10.48,-1.453535,2.716995,0.935679,-0.467089,-0.230938,-0.799698,0.298293
1049,10.49,-1.458442,2.714602,0.936183,-0.46392,-0.232593,-0.801328,0.297576
1050,10.5,-1.463294,2.712168,0.936659,-0.460474,-0.234228,-0.803139,0.296763
1051,10.51,-1.468143,2.709724,0.937088,-0.45645,-0.235953,-0.805371,0.295562
1052,10.52,-1.472794,2.707292,0.937465,-0.450216,-0.238806,-0.808109,0.295359
1053,10.53,-1.477552,2.704872,0.937756,-0.445347,-0.240819,-0.810668,0.294092
1054,10.54,-1.482461,2.702457,0.937962,-0.438947,-0.245113,-0.812452,0.29524
1055,10.55,-1.487224,2.699885,0.93765,-0.435801,-0.246506,-0.814881,0.29203
1056,10.56,-1.491827,2.697419,0.937521,-0.431615,-0.247532,-0.8175,0.290052
1057,10.57,-1.49648,2.695002,0.937459,-0.4249,-0.251667,-0.819168,0.291699
1058,10.58,-1.501467,2.692441,0.937132,-0.422632,-0.253721,-0.819773,0.291514
1059,10.59,-1.50571,2.689883,0.936874,-0.417044,-0.255459,-0.822651,0.289931
1060,10.6,-1.510125,2.687272,0.936579,-0.412893,-0.256972,-0.824815,0.288384
1061,10.61,-1.514667,2.684597,0.936292,-0.409451,-0.257761,-0.826745,0.287056
1062,10.62,-1.518977,2.682046,0.936267,-0.403782,-0.258992,-0.829498,0.286036
1063,10.63,-1.523515,2.679193,0.936453,-0.399482,-0.260979,-0.831103,0.285608
1064,10.64,-1.527936,2.676627,0.935888,-0.396262,-0.259446,-0.834721,0.280899
1065,10.65,-1.532318,2.673952,0.93569,-0.390703,-0.259807,-0.837988,0.278618
1066,10.66,-1.53687,2.671256,0.935453,-0.384597,-0.262656,-0.840187,0.277817
1067,10.67,-1.541543,2.668344,0.935557,-0.378106,-0.265333,-0.842344,0.277653
1068,10.68,-1.546322,2.666045,0.934927,-0.37285,-0.267822,-0.844873,0.274671
1069,10.69,-1.551056,2.66338,0.934479,-0.36709,-0.269679,-0.847181,0.273501
1070,10.7,-1.555757,2.660697,0.934111,-0.360802,-0.270922,-0.849762,0.272629
1071,10.71,-1.560637,2.657871,0.93351,-0.358211,-0.269511,-0.852173,0.269908
1072,10.72,-1.565347,2.655079,0.932924,-0.351877,-0.271499,-0.854055,0.270298
1073,10.73,-1.570403,2.652373,0.932294,-0.347292,-0.273038,-0.855693,0.269495
1074,10.74,-1.575511,2.64962,0.931583,-0.343215,-0.274009,-0.857094,0.26928
1075,10.75,-1.580697,2.646871,0.930946,-0.339245,-0.274777,-0.858644,0.26859
1076,10.76,-1.585832,2.644041,0.930231,-0.334217,-0.274762,-0.861094,0.267061
1077,10.77,-1.591217,2.641216,0.929627,-0.330885,-0.27507,-0.862551,0.266189
1078,10.78,-1.596291,2.638503,0.929142,-0.322612,-0.278086,-0.864656,0.266384
1079,10.79,-1.601765,2.63565,0.928537,-0.32141,-0.275857,-0.867104,0.262164
1080,10.8,-1.607108,2.632884,0.927828,-0.312954,-0.279612,-0.868664,0.26325
1081,10.81,-1.612984,2.629884,0.926957,-0.312215,-0.278726,-0.869916,0.260923
1082,10.82,-1.61871,2.62698,0.926109,-0.308499,-0.280222,-0.870987,0.260164
1083,10.83,-1.624207,2.624183,0.92546,-0.300989,-0.284649,-0.871845,0.261278
1084,10.84,-1.629773,2.62146,0.924974,-0.293532,-0.284983,-0.874683,0.259908
1085,10.85,-1.635701,2.618252,0.924091,-0.290762,-0.285584,-0.875886,0.258309
1086,10.86,-1.64177,2.614993,0.923248,-0.287416,-0.286676,-0.877009,0.257031
1087,10.87,-1.64809,2.611578,0.922562,-0.282359,-0.288944,-0.877802,0.25739
1088,10.88,-1.654027,2.608221,0.921817,-0.277196,-0.288068,-0.880416,0.255045
1089,10.89,-1.660318,2.604587,0.920986,-0.272373,-0.28964,-0.881653,0.254185
1090,10.9,-1.666435,2.601015,0.920119,-0.267351,-0.288722,-0.884045,0.252245
1091,10.91,-1.673079,2.596778,0.919335,-0.264915,-0.288641,-0.885427,0.25005
1092,10.92,-1.67896,2.593179,0.918641,-0.257076,-0.290279,-0.887233,0.249937
1093,10.93,-1.685119,2.589227,0.918092,-0.250885,-0.291427,-0.888867,0.249085
1094,10.94,-1.691381,2.585102,0.917636,-0.24489,-0.293038,-0.890206,0.248375
1095,10.95,-1.697559,2.580891,0.917166,-0.239145,-0.294518,-0.891567,0.24734
1096,10.96,-1.703838,2.576597,0.916957,-0.233028,-0.296502,-0.89257,0.247192
1097,10.97,-1.710171,2.572252,0.916916,-0.231508,-0.293004,-0.895332,0.24276
1098,10.98,-1.716398,2.568012,0.917228,-0.226464,-0.294011,-0.896765,0.241006
1099,10.99,-1.722635,2.563833,0.917763,-0.221314,-0.296605,-0.897505,0.239856
1100,11,-1.728534,2.560006,0.91867,-0.213053,-0.298439,-0.899565,0.23733
1101,11.01,-1.734248,2.556355,0.919926,-0.204659,-0.303233,-0.899744,0.237959
1102,11.02,-1.740755,2.552231,0.921103,-0.209081,-0.300447,-0.900206,0.235895
1103,11.03,-1.746553,2.548531,0.922647,-0.206339,-0.299515,-0.901853,0.233189
1104,11.04,-1.751986,2.545208,0.924311,-0.197868,-0.303872,-0.902093,0.233961
1105,11.05,-1.757774,2.541405,0.925718,-0.197783,-0.301005,-0.903943,0.230577
1106,11.06,-1.762894,2.537926,0.927232,-0.190163,-0.305932,-0.903706,0.231429
1107,11.07,-1.76817,2.534083,0.928338,-0.188841,-0.303868,-0.905478,0.228283
1108,11.08,-1.772899,2.530205,0.929118,-0.18336,-0.306192,-0.906186,0.226833
1109,11.09,-1.776987,2.526584,0.930038,-0.172605,-0.307731,-0.90847,0.224037
1110,11.1,-1.781067,2.522327,0.930383,-0.166993,-0.31149,-0.908471,0.223085
1111,11.11,-1.784682,2.518293,0.930679,-0.156856,-0.314425,-0.909658,0.221484
1112,11.12,-1.787938,2.514105,0.930885,-0.148296,-0.316152,-0.911062,0.219139
1113,11.13,-1.791042,2.509322,0.930581,-0.140147,-0.322339,-0.910061,0.219648
1114,11.14,-1.793716,2.504847,0.930545,-0.130928,-0.327796,-0.909876,0.218022
1115,11.15,-1.796534,2.50048,0.930292,-0.121247,-0.332257,-0.910024,0.216245
1116,11.16,-1.799006,2.496304,0.930349,-0.11189,-0.336788,-0.909733,0.215499
1117,11.17,-1.801302,2.492274,0.930338,-0.104753,-0.338228,-0.910399,0.214014
1118,11.18,-1.803599,2.488363,0.9305,-0.097227,-0.340023,-0.910885,0.212649
1119,11.19,-1.805835,2.484642,0.930861,-0.090006,-0.341427,-0.911403,0.211355
1120,11.2,-1.808096,2.481002,0.93139,-0.083546,-0.342468,-0.91201,0.209701
1121,11.21,-1.810455,2.477349,0.932077,-0.076061,-0.344982,-0.911945,0.208708
1122,11.22,-1.812542,2.473814,0.932781,-0.069638,-0.345184,-0.912822,0.20677
1123,11.23,-1.814512,2.470306,0.933539,-0.063359,-0.346248,-0.913219,0.205256
1124,11.24,-1.816523,2.46675,0.934398,-0.057696,-0.346869,-0.91377,0.203416
1125,11.25,-1.818169,2.463367,0.935151,-0.052044,-0.345963,-0.915181,0.200113
1126,11.26,-1.820025,2.459827,0.93596,-0.046053,-0.346609,-0.915744,0.197875
1127,11.27,-1.821996,2.456002,0.936856,-0.038021,-0.348537,-0.916021,0.194891
1128,11.28,-1.823696,2.452541,0.937595,-0.030658,-0.348881,-0.916685,0.192433
1129,11.29,-1.825415,2.448532,0.93797,-0.029805,-0.347857,-0.916967,0.193079
1130,11.3,-1.826869,2.445425,0.938107,-0.020295,-0.348953,-0.917818,0.188228
1131,11.31,-1.828406,2.442014,0.93812,-0.011737,-0.3529,-0.916652,0.187277
1132,11.32,-1.83002,2.438457,0.938097,-0.005159,-0.35555,-0.915715,0.187148
1133,11.33,-1.831584,2.434898,0.937886,-0.000128,-0.35756,-0.915024,0.186764
1134,11.34,-1.833337,2.430704,0.937625,-0.001452,-0.359181,-0.913857,0.189347
1135,11.35,-1.834909,2.426994,0.937237,0.00288,-0.362248,-0.912432,0.190358
1136,11.36,-1.836136,2.423868,0.936421,0.010195,-0.362905,-0.91315,0.185347
1137,11.37,-1.837825,2.41933,0.936122,0.011604,-0.368062,-0.910933,0.186002
1138,11.38,-1.839416,2.415586,0.935184,0.014642,-0.368847,-0.909936,0.189086
1139,11.39,-1.840984,2.411151,0.934545,0.015065,-0.3724,-0.907989,0.191435
1140,11.4,-1.84231,2.407481,0.933478,0.019418,-0.372059,-0.90884,0.187629
1141,11.41,-1.84363,2.403405,0.932569,0.022582,-0.373833,-0.908269,0.18651
1142,11.42,-1.844774,2.399758,0.931441,0.031613,-0.37528,-0.908497,0.181106
1143,11.43,-1.846207,2.395148,0.930906,0.035156,-0.379107,-0.906808,0.180943
1144,11.44,-1.847482,2.391093,0.929862,0.038319,-0.376867,-0.908338,0.17727
1145,11.45,-1.848846,2.386679,0.928999,0.041119,-0.377351,-0.908156,0.176543
1146,11.46,-1.850197,2.382015,0.92828,0.042142,-0.37794,-0.90817,0.174963
1147,11.47,-1.851642,2.377326,0.927661,0.043364,-0.377654,-0.908264,0.174797
1148,11.48,-1.852933,2.372479,0.926935,0.04428,-0.378552,-0.908049,0.173741
1149,11.49,-1.854535,2.366847,0.926233,0.040388,-0.382433,-0.906546,0.174037
1150,11.5,-1.855859,2.362126,0.925355,0.04193,-0.380638,-0.907666,0.171755
1151,11.51,-1.857162,2.357013,0.924686,0.043371,-0.380189,-0.90809,0.170142
1152,11.52,-1.858453,2.351618,0.924179,0.04462,-0.379833,-0.908372,0.169102
1153,11.53,-1.859714,2.34608,0.923403,0.045168,-0.379757,-0.908711,0.167297
1154,11.54,-1.860895,2.340482,0.922797,0.046702,-0.379813,-0.908966,0.165357
1155,11.55,-1.861967,2.334626,0.921968,0.047367,-0.380075,-0.909182,0.163362
1156,11.56,-1.86297,2.328701,0.920919,0.049043,-0.382438,-0.908303,0.162241
1157,11.57,-1.864115,2.322126,0.920168,0.048525,-0.388371,-0.905508,0.163919
1158,11.58,-1.865005,2.316276,0.918909,0.050211,-0.389006,-0.905472,0.162093
1159,11.59,-1.865886,2.310049,0.917686,0.051428,-0.390697,-0.904893,0.16087
1160,11.6,-1.866813,2.303575,0.916515,0.051657,-0.394163,-0.903405,0.160707
1161,11.61,-1.867759,2.296884,0.915436,0.051357,-0.397329,-0.901985,0.160982
1162,11.62,-1.868617,2.290216,0.914189,0.051534,-0.39938,-0.90115,0.160525
1163,11.63,-1.869469,2.283413,0.913025,0.051804,-0.402024,-0.900018,0.160192
1164,11.64,-1.870444,2.276357,0.911921,0.051328,-0.405043,-0.898731,0.159965
1165,11.65,-1.87146,2.26919,0.91088,0.05119,-0.407221,-0.897754,0.159961
1166,11.66,-1.872531,2.261863,0.910016,0.050914,-0.408919,-0.897039,0.15973
1167,11.67,-1.873625,2.254506,0.90942,0.051593,-0.408857,-0.897075,0.15947
1168,11.68,-1.874713,2.246991,0.908731,0.050623,-0.407981,-0.897774,0.158086
1169,11.69,-1.87583,2.239242,0.908357,0.0499,-0.407109,-0.898416,0.156913
1170,11.7,-1.877128,2.230991,0.908432,0.048019,-0.407997,-0.897847,0.158437
1171,11.71,-1.878099,2.222749,0.908486,0.047134,-0.407283,-0.898312,0.157905
1172,11.72,-1.878703,2.214639,0.908443,0.047388,-0.403943,-0.900261,0.155286
1173,11.73,-1.879422,2.206061,0.908779,0.047546,-0.403134,-0.900785,0.154297
1174,11.74,-1.879909,2.197238,0.909299,0.048353,-0.403051,-0.900907,0.153556
1175,11.75,-1.880272,2.188211,0.91004,0.049806,-0.402841,-0.901135,0.152297
1176,11.76,-1.880531,2.179077,0.911055,0.051925,-0.40263,-0.901204,0.151734
1177,11.77,-1.880595,2.169416,0.912483,0.053567,-0.406324,-0.899322,0.152485
1178,11.78,-1.880606,2.160361,0.91383,0.05827,-0.406626,-0.899118,0.151151
1179,11.79,-1.880042,2.151701,0.915214,0.063524,-0.404112,-0.90049,0.147567
1180,11.8,-1.879534,2.142878,0.916878,0.068459,-0.404469,-0.900307,0.145487
1181,11.81,-1.879149,2.134065,0.918993,0.072111,-0.405669,-0.899519,0.145254
1182,11.82,-1.878678,2.125691,0.920936,0.076633,-0.405817,-0.899188,0.144571
1183,11.83,-1.878003,2.117978,0.922599,0.080626,-0.401309,-0.901403,0.141146
1184,11.84,-1.877743,2.109507,0.924387,0.081547,-0.404176,-0.89983,0.142472
1185,11.85,-1.877587,2.102042,0.925659,0.082079,-0.401607,-0.901117,0.141289
1186,11.86,-1.877123,2.094512,0.926745,0.083034,-0.398604,-0.902733,0.138898
1187,11.87,-1.877045,2.087151,0.92769,0.084195,-0.397556,-0.903052,0.139128
1188,11.88,-1.877152,2.079837,0.928465,0.084267,-0.397195,-0.90318,0.139288
1189,11.89,-1.877487,2.072488,0.929309,0.084493,-0.400366,-0.901509,0.140887
1190,11.9,-1.877537,2.06554,0.929824,0.085287,-0.400585,-0.901453,0.140147
1191,11.91,-1.877816,2.058687,0.930139,0.086674,-0.40154,-0.900979,0.139604
1192,11.92,-1.877811,2.052244,0.930464,0.08794,-0.401134,-0.90125,0.138228
1193,11.93,-1.877963,2.045805,0.930607,0.088477,-0.401034,-0.901348,0.137529
1194,11.94,-1.877656,2.03966,0.930672,0.091586,-0.399722,-0.901972,0.13521
1195,11.95,-1.877491,2.033576,0.930945,0.09316,-0.398188,-0.902724,0.133629
1196,11.96,-1.877616,2.027106,0.931521,0.094674,-0.402036,-0.900652,0.135022
1197,11.97,-1.877553,2.021019,0.93193,0.095796,-0.401757,-0.900548,0.135747
1198,11.98,-1.876975,2.015438,0.932295,0.098225,-0.398342,-0.902282,0.132526
1199,11.99,-1.877067,2.00984,0.932871,0.099548,-0.395194,-0.903266,0.134247
1200,12,-1.876673,2.003545,0.933548,0.100624,-0.398716,-0.901605,0.1342
1201,12.01,-1.875943,1.998428,0.933838,0.103318,-0.392261,-0.904678,0.130437
1202,12.02,-1.875607,1.992267,0.934439,0.105682,-0.394726,-0.903281,0.130786
1203,12.03,-1.875016,1.986507,0.934986,0.109935,-0.393921,-0.903657,0.12706
1204,12.04,-1.874517,1.980748,0.935411,0.112996,-0.393129,-0.903876,0.12526
1205,12.05,-1.874455,1.974662,0.935988,0.115761,-0.396462,-0.902023,0.12559
1206,12.06,-1.874081,1.968593,0.936454,0.117879,-0.398373,-0.901058,0.124487
1207,12.07,-1.873599,1.963467,0.936276,0.122097,-0.393455,-0.90316,0.12078
1208,12.08,-1.873789,1.957571,0.936569,0.124918,-0.395756,-0.901738,0.121004
1209,12.09,-1.87322,1.952292,0.93636,0.128633,-0.393484,-0.90264,0.117749
1210,12.1,-1.87343,1.946037,0.936731,0.130244,-0.398846,-0.899922,0.118741
1211,12.11,-1.872998,1.941143,0.936072,0.133337,-0.394409,-0.901864,0.115344
1212,12.12,-1.873038,1.935699,0.9358,0.135624,-0.394635,-0.901528,0.114527
1213,12.13,-1.873372,1.929929,0.935707,0.137473,-0.399026,-0.899114,0.116079
1214,12.14,-1.873464,1.924336,0.935386,0.138728,-0.400426,-0.898305,0.116029
1215,12.15,-1.873014,1.91942,0.934701,0.141143,-0.397264,-0.899723,0.112958
1216,12.16,-1.873436,1.913579,0.934511,0.142241,-0.4002,-0.898113,0.114016
1217,12.17,-1.873174,1.908198,0.933891,0.144275,-0.398568,-0.898791,0.111815
1218,12.18,-1.873613,1.902401,0.933574,0.145689,-0.400381,-0.897701,0.112262
1219,12.19,-1.873779,1.896667,0.933105,0.14793,-0.401285,-0.897002,0.111692
1220,12.2,-1.873992,1.890738,0.932505,0.149541,-0.401722,-0.896678,0.110572
1221,12.21,-1.87379,1.885323,0.931583,0.15286,-0.397846,-0.898272,0.107051
1222,12.22,-1.874015,1.879354,0.930852,0.155709,-0.397249,-0.898239,0.105432
1223,12.23,-1.874796,1.872799,0.930401,0.157503,-0.400194,-0.896435,0.106963
1224,12.24,-1.874815,1.866799,0.929388,0.160408,-0.398259,-0.897081,0.104422
1225,12.25,-1.875436,1.859705,0.928956,0.160871,-0.402436,-0.894878,0.106581
1226,12.26,-1.875765,1.853064,0.928131,0.163015,-0.403897,-0.893798,0.106856
1227,12.27,-1.876397,1.846899,0.927019,0.165976,-0.401857,-0.894304,0.105757
1228,12.28,-1.876536,1.839896,0.926258,0.168257,-0.40288,-0.893411,0.105805
1229,12.29,-1.876925,1.833107,0.925308,0.170455,-0.401967,-0.893473,0.105231
1230,12.3,-1.877269,1.826267,0.924289,0.173199,-0.400999,-0.893453,0.104609
1231,12.31,-1.877764,1.819711,0.923017,0.177077,-0.397987,-0.894232,0.10295
1232,12.32,-1.878097,1.812251,0.922017,0.178867,-0.398381,-0.893742,0.102587
1233,12.33,-1.878471,1.805059,0.920759,0.182305,-0.397757,-0.89348,0.101233
1234,12.34,-1.879308,1.798011,0.919577,0.186276,-0.395527,-0.893792,0.099977
1235,12.35,-1.879814,1.790229,0.918453,0.187233,-0.397887,-0.892565,0.099783
1236,12.36,-1.880502,1.782763,0.917121,0.189162,-0.399033,-0.891681,0.099474
1237,12.37,-1.881556,1.775233,0.915949,0.190664,-0.399961,-0.890994,0.099043
1238,12.38,-1.88235,1.767571,0.914616,0.190548,-0.400307,-0.890816,0.099465
1239,12.39,-1.883614,1.759896,0.913414,0.190756,-0.400556,-0.890653,0.099523
1240,12.4,-1.885007,1.752586,0.912082,0.192016,-0.396861,-0.89208,0.099114
1241,12.41,-1.886161,1.74423,0.910977,0.191304,-0.399163,-0.891144,0.099668
1242,12.42,-1.887422,1.735919,0.909908,0.190812,-0.400042,-0.890827,0.099925
1243,12.43,-1.888964,1.727542,0.908923,0.190811,-0.4004,-0.890696,0.099656
1244,12.44,-1.890693,1.719547,0.907905,0.192891,-0.396075,-0.892227,0.099241
1245,12.45,-1.892253,1.710945,0.90719,0.192446,-0.395082,-0.89277,0.099184
1246,12.46,-1.89346,1.701571,0.906721,0.190858,-0.399101,-0.891295,0.099419
1247,12.47,-1.894885,1.692523,0.906447,0.189893,-0.399324,-0.89137,0.099706
1248,12.48,-1.896564,1.683902,0.906332,0.190829,-0.393503,-0.893728,0.09995
1249,12.49,-1.897979,1.674801,0.906585,0.191099,-0.391548,-0.894424,0.100886
1250,12.5,-1.898909,1.665456,0.907123,0.190429,-0.391812,-0.89453,0.100184
1251,12.51,-1.900082,1.655507,0.907924,0.191787,-0.394734,-0.892819,0.101376
1252,12.52,-1.901394,1.646075,0.908962,0.193928,-0.395079,-0.892155,0.1018
1253,12.53,-1.90257,1.636631,0.910327,0.193712,-0.393862,-0.89276,0.101623
1254,12.54,-1.904015,1.627281,0.911849,0.194972,-0.392725,-0.892941,0.10203
1255,12.55,-1.905397,1.617987,0.913501,0.195792,-0.39119,-0.893426,0.102107
1256,12.56,-1.906863,1.608836,0.915259,0.197303,-0.38964,-0.893836,0.10154
1257,12.57,-1.908191,1.599852,0.917083,0.198836,-0.388407,-0.894084,0.101084
1258,12.58,-1.909602,1.591022,0.918791,0.200007,-0.387863,-0.894182,0.099988
1259,12.59,-1.910856,1.582429,0.920389,0.202662,-0.388267,-0.893592,0.098336
1260,12.6,-1.912071,1.574059,0.921835,0.204796,-0.390007,-0.892546,0.096513
1261,12.61,-1.913115,1.565846,0.923135,0.206595,-0.391524,-0.89161,0.095181
1262,12.62,-1.914093,1.558178,0.924026,0.208312,-0.392284,-0.891087,0.093186
1263,12.63,-1.915045,1.550418,0.925053,0.209301,-0.39567,-0.88948,0.091998
1264,12.64,-1.915833,1.543121,0.925796,0.211388,-0.397364,-0.888326,0.091068
1265,12.65,-1.916564,1.535994,0.926169,0.211573,-0.398547,-0.887842,0.090192
1266,12.66,-1.917093,1.529059,0.926466,0.211737,-0.400346,-0.887003,0.09009
1267,12.67,-1.917615,1.522326,0.926655,0.212928,-0.402085,-0.885965,0.089745
1268,12.68,-1.918108,1.515611,0.926633,0.212234,-0.404297,-0.885131,0.089687
1269,12.69,-1.91853,1.509007,0.926647,0.212501,-0.406467,-0.884087,0.08954
1270,12.7,-1.918964,1.502457,0.926726,0.213043,-0.407903,-0.883317,0.089329
1271,12.71,-1.919341,1.495973,0.926934,0.21363,-0.409102,-0.882644,0.08909
1272,12.72,-1.919818,1.489676,0.927361,0.214921,-0.408272,-0.882711,0.089129
1273,12.73,-1.920365,1.483663,0.927807,0.217384,-0.405892,-0.883322,0.087971
1274,12.74,-1.9207,1.477117,0.92851,0.217186,-0.405837,-0.883428,0.087644
1275,12.75,-1.921159,1.470749,0.929102,0.217229,-0.404898,-0.883991,0.086188
1276,12.76,-1.921555,1.464673,0.929844,0.219321,-0.402459,-0.884731,0.084716
